,Symbol,Name,Unnamed: 2,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %,52 Wk Range
105,ALNY,"Alnylam Pharmaceuticals, Inc.",,266.83 +11.07 (+4.33%),11.07,+4.33%,874934,797698,34.535B,-,69.57%,
106,NRG,"NRG Energy, Inc.",,102.86 +4.33 (+4.40%),4.33,+4.40%,2.704M,3.241M,20.95B,20.61,36.83%,
107,ALK,"Alaska Air Group, Inc.",,51.15 +2.11 (+4.30%),2.11,+4.30%,2.151M,3.355M,6.279B,16.61,17.10%,
108,ROAD,"Construction Partners, Inc.",,76.40 +3.17 (+4.33%),3.17,+4.33%,450826,601766,4.275B,72.08,26.52%,
109,ACA,"Arcosa, Inc.",,81.56 +3.39 (+4.34%),3.39,+4.34%,245868,306875,3.978B,42.70,-6.50%,
110,TTEK,"Tetra Tech, Inc.",,30.83 +1.28 (+4.31%),1.28,+4.31%,3.843M,3.059M,8.262B,32.45,-22.54%,
111,GLBE,Global-E Online Ltd.,,37.48 +1.49 (+4.14%),1.49,+4.14%,1.398M,1.741M,6.35B,-,3.78%,
112,ADMA,"ADMA Biologics, Inc.",,20.23 +0.81 (+4.17%),0.81,+4.17%,2.668M,2.753M,4.807B,24.98,205.83%,
113,VAC,Marriott Vacations Worldwide Corporation,,65.60 +2.66 (+4.22%),2.66,+4.22%,278056,485946,2.267B,11.69,-39.42%,
114,OGN,Organon & Co.,,14.73 +0.60 (+4.25%),0.6,+4.25%,3.005M,3.325M,3.8B,4.42,-21.11%,
115,AVAV,"AeroVironment, Inc.",,126.84 +5.05 (+4.15%),5.05,+4.15%,346470,453270,3.579B,109.34,-17.09%,
116,CLS,Celestica Inc.,,82.34 +3.28 (+4.15%),3.28,+4.15%,3.469M,4.888M,9.548B,22.81,60.50%,
117,TOST,"Toast, Inc.",,35.67 +1.41 (+4.12%),1.41,+4.12%,5.652M,6.579M,20.51B,1189.00,47.23%,
118,DOCN,"DigitalOcean Holdings, Inc.",,35.18 +1.39 (+4.11%),1.39,+4.11%,986267,1.272M,3.239B,39.53,-8.03%,
119,ELAN,Elanco Animal Health Incorporated,,10.77 +0.42 (+4.11%),0.42,+4.11%,2.724M,4.613M,5.349B,15.85,-32.92%,
120,TAL,TAL Education Group,,13.72 +0.53 (+4.02%),0.53,+4.02%,3.68M,7.419M,8.291B,72.21,15.30%,
121,DECK,Deckers Outdoor Corporation,,117.98 +4.63 (+4.08%),4.63,+4.08%,2.331M,3.165M,17.906B,19.18,-24.49%,
122,VST,Vistra Corp.,,127.14 +4.90 (+4.01%),4.9,+4.01%,4.858M,9.225M,43.248B,18.16,65.73%,
123,PAGS,PagSeguro Digital Ltd.,,7.99 +0.31 (+4.04%),0.31,+4.04%,4.476M,4.336M,2.428B,6.95,-43.74%,
124,REZI,"Resideo Technologies, Inc.",,18.61 +0.73 (+4.08%),0.73,+4.08%,697230,990241,2.752B,30.51,-19.53%,
125,HRI,Herc Holdings Inc.,,142.13 +5.38 (+3.93%),5.38,+3.93%,273725,508790,4.049B,19.21,-17.37%,
126,HBI,Hanesbrands Inc.,,5.95 +0.22 (+3.92%),0.22,+3.92%,5.867M,7.065M,2.103B,-,10.83%,
127,AIR,AAR Corp.,,57.62 +2.25 (+4.06%),2.25,+4.06%,401599,272886,2.08B,-,-6.04%,
128,TPG,TPG Inc.,,49.62 +1.90 (+3.98%),1.9,+3.98%,1.144M,1.315M,18.333B,-,5.97%,
129,ETSY,"Etsy, Inc.",,50.42 +1.89 (+3.89%),1.89,+3.89%,4.818M,3.791M,5.399B,21.46,-25.51%,
130,PTCT,"PTC Therapeutics, Inc.",,48.37 +1.77 (+3.80%),1.77,+3.80%,951959,815168,3.815B,-,60.69%,
131,OLN,Olin Corporation,,24.71 +0.92 (+3.87%),0.92,+3.87%,808472,1.877M,2.844B,27.15,-59.97%,
132,WSM,"Williams-Sonoma, Inc.",,165.01 +6.14 (+3.86%),6.14,+3.86%,1.896M,2.148M,20.38B,18.77,2.84%,
133,LAZ,"Lazard, Inc.",,45.44 +1.62 (+3.71%),1.62,+3.71%,1.028M,1.126M,4.085B,16.96,7.85%,
134,RYTM,"Rhythm Pharmaceuticals, Inc.",,51.96 +1.96 (+3.92%),1.96,+3.92%,767861,513285,3.285B,-,22.28%,
135,MAC,The Macerich Company,,17.71 +0.65 (+3.81%),0.65,+3.81%,1.891M,2.128M,4.669B,-,5.44%,
136,MRCY,"Mercury Systems, Inc.",,45.12 +1.63 (+3.75%),1.63,+3.75%,487991,505921,2.693B,-,51.37%,
137,DKNG,DraftKings Inc.,,34.43 +1.24 (+3.74%),1.24,+3.74%,9.626M,10.694M,17.213B,-,-25.85%,
138,QXO,"QXO, Inc.",,14.72 +0.54 (+3.81%),0.54,+3.81%,2.648M,2.489M,6.027B,-,-86.37%,
139,CEG,Constellation Energy Corporation,,214.46 +7.52 (+3.63%),7.52,+3.63%,2.899M,4.802M,67.192B,18.02,8.77%,
140,DASH,"DoorDash, Inc.",,189.25 +6.83 (+3.74%),6.83,+3.74%,5.236M,5.737M,79.503B,652.59,31.45%,
141,BBWI,"Bath & Body Works, Inc.",,31.79 +1.16 (+3.79%),1.16,+3.79%,3.492M,4.923M,6.81B,8.81,-34.10%,
142,ATGE,Adtalem Global Education Inc.,,105.83 +3.86 (+3.79%),3.86,+3.79%,410453,427436,3.944B,20.16,98.62%,
143,UAA,"Under Armour, Inc.",,6.59 +0.24 (+3.70%),0.24,+3.70%,11.041M,11.941M,2.777B,-,-9.03%,
144,FIX,"Comfort Systems USA, Inc.",,342.28 +12.28 (+3.72%),12.28,+3.72%,409801,572130,12.169B,23.46,2.94%,
145,R,"Ryder System, Inc.",,151.75 +5.49 (+3.75%),5.49,+3.75%,410514,379338,6.334B,13.72,22.33%,
146,WCC,"WESCO International, Inc.",,162.35 +5.93 (+3.79%),5.93,+3.79%,551766,754383,7.922B,12.44,-10.21%,
147,RCRUY,"Recruit Holdings Co., Ltd.",,10.80 +0.39 (+3.75%),0.39,+3.75%,31454,519446,79.991B,32.73,20.28%,
148,TKO,"TKO Group Holdings, Inc.",,158.72 +5.73 (+3.75%),5.73,+3.75%,1.397M,1.701M,12.944B,7936.00,65.18%,
149,RDNT,"RadNet, Inc.",,52.51 +1.89 (+3.73%),1.89,+3.73%,803655,918610,3.888B,1312.75,5.37%,
150,ALGN,"Align Technology, Inc.",,163.98 +5.90 (+3.73%),5.9,+3.73%,774154,1.026M,12.069B,29.13,-49.02%,
151,LGND,Ligand Pharmaceuticals Incorporated,,108.73 +3.91 (+3.73%),3.91,+3.73%,100976,107810,2.094B,-,40.26%,
152,VIK,Viking Holdings Ltd,,41.99 +1.50 (+3.70%),1.5,+3.70%,2.568M,3.302M,18.6B,116.64,55.13%,
153,ENVA,"Enova International, Inc.",,103.62 +3.70 (+3.70%),3.7,+3.70%,206890,235241,2.673B,13.95,59.03%,
154,NVMI,Nova Ltd.,,191.68 +6.78 (+3.67%),6.78,+3.67%,252148,282583,5.612B,33.34,3.34%,
155,RNW,ReNew Energy Global Plc,,6.04 +0.20 (+3.42%),0.2,+3.42%,656578,1.095M,2.19B,120.80,-3.47%,
156,CAVA,"CAVA Group, Inc.",,90.32 +3.12 (+3.58%),3.12,+3.58%,2.281M,3.332M,10.441B,82.11,30.60%,
157,GTES,Gates Industrial Corporation plc,,19.24 +0.67 (+3.61%),0.67,+3.61%,1.762M,2.697M,4.914B,26.00,5.51%,
158,GTLS,"Chart Industries, Inc.",,151.47 +5.34 (+3.65%),5.34,+3.65%,322170,694688,6.92B,36.41,-6.93%,
159,OWL,Blue Owl Capital Inc.,,21.17 +0.75 (+3.65%),0.75,+3.65%,4.174M,7.064M,32.326B,105.83,5.37%,
160,AEO,"American Eagle Outfitters, Inc.",,12.65 +0.44 (+3.61%),0.44,+3.61%,7.125M,5.49M,2.182B,7.53,-51.35%,
161,WPP,WPP plc,,37.54 +1.32 (+3.64%),1.32,+3.64%,584121,274020,8.407B,11.77,-22.42%,
162,NUVL,"Nuvalent, Inc.",,70.46 +2.46 (+3.62%),2.46,+3.62%,486606,522675,5.045B,-,-8.11%,
163,DELL,Dell Technologies Inc.,,95.30 +3.34 (+3.63%),3.34,+3.63%,5.515M,8.248M,66.504B,14.94,-28.48%,
164,RXRX,"Recursion Pharmaceuticals, Inc.",,5.29 +0.20 (+3.83%),0.2,+3.83%,16.497M,23.28M,2.127B,-,-42.95%,
165,FUN,Six Flags Entertainment Corporation,,37.37 +1.25 (+3.46%),1.25,+3.46%,895661,1.409M,3.751B,-,-11.36%,
166,UPST,"Upstart Holdings, Inc.",,47.63 +1.63 (+3.54%),1.63,+3.54%,4.419M,5.728M,4.463B,-,74.97%,
167,BOOT,"Boot Barn Holdings, Inc.",,115.03 +4.03 (+3.63%),4.03,+3.63%,641767,933873,3.519B,20.50,12.98%,
168,BZLFY,Bunzl plc,,19.57 +0.68 (+3.60%),0.68,+3.60%,54242,77540,12.978B,20.39,1.62%,
169,KRYS,"Krystal Biotech, Inc.",,181.00 +6.42 (+3.68%),6.42,+3.68%,230529,266710,5.214B,60.33,-1.85%,
170,TNL,Travel + Leisure Co.,,48.04 +1.63 (+3.52%),1.63,+3.52%,457355,632715,3.204B,8.98,-2.13%,
171,LTH,"Life Time Group Holdings, Inc.",,31.29 +1.08 (+3.57%),1.08,+3.57%,1.498M,2.369M,6.812B,42.28,106.92%,
172,QFIN,"Qifu Technology, Inc.",,45.87 +1.58 (+3.57%),1.58,+3.57%,1.501M,1.608M,6.56B,8.08,124.14%,
173,U,Unity Software Inc.,,20.94 +0.75 (+3.71%),0.75,+3.71%,5.754M,11.167M,8.578B,-,-21.62%,
174,MTZ,"MasTec, Inc.",,122.79 +4.09 (+3.45%),4.09,+3.45%,589271,1.209M,9.736B,59.32,24.93%,
175,PFSI,"PennyMac Financial Services, Inc.",,103.70 +3.69 (+3.69%),3.69,+3.69%,326833,330381,5.334B,17.76,13.20%,
176,WBD,"Warner Bros. Discovery, Inc.",,10.56 +0.35 (+3.43%),0.35,+3.43%,35.597M,35.74M,25.922B,-,16.95%,
177,TEAM,Atlassian Corporation,,223.96 +7.55 (+3.49%),7.55,+3.49%,2.276M,2.229M,58.678B,-,10.84%,
178,ZETA,Zeta Global Holdings Corp.,,14.52 +0.49 (+3.49%),0.49,+3.49%,3.298M,5.937M,3.452B,-,33.24%,
179,SAH,"Sonic Automotive, Inc.",,59.85 +1.99 (+3.43%),1.99,+3.43%,185950,220423,2.027B,9.68,6.63%,
180,DRVN,Driven Brands Holdings Inc.,,17.31 +0.57 (+3.41%),0.57,+3.41%,519463,677938,2.836B,-,9.20%,
181,LNC,Lincoln National Corporation,,37.25 +1.24 (+3.44%),1.24,+3.44%,1.404M,1.841M,6.348B,2.02,13.85%,
182,TGLS,Tecnoglass Inc.,,74.40 +2.47 (+3.44%),2.47,+3.44%,197788,364680,3.496B,21.69,36.80%,
183,ATS,ATS Corporation,,26.22 +0.87 (+3.43%),0.87,+3.43%,98135,130956,2.568B,41.62,-24.44%,
184,TLN,Talen Energy Corporation,,214.73 +7.29 (+3.51%),7.29,+3.51%,950930,1.326M,9.772B,12.15,120.92%,
185,NET,"Cloudflare, Inc.",,119.50 +3.84 (+3.32%),3.84,+3.32%,3.79M,4.002M,41.237B,-,22.17%,
186,MMS,"Maximus, Inc.",,71.01 +2.33 (+3.39%),2.33,+3.39%,939936,697468,4.019B,15.30,-15.11%,
187,ARES,Ares Management Corporation,,154.52 +5.08 (+3.40%),5.08,+3.40%,1.796M,1.497M,48.737B,75.38,13.23%,
188,BDC,Belden Inc.,,104.51 +3.43 (+3.39%),3.43,+3.39%,270719,289613,4.209B,21.77,13.20%,
189,NEXT,NextDecade Corporation,,7.95 +0.27 (+3.52%),0.27,+3.52%,1.398M,1.845M,2.071B,-,38.38%,
190,BX,Blackstone Inc.,,147.61 +4.81 (+3.37%),4.81,+3.37%,3.384M,3.944M,179.886B,40.66,12.82%,
191,CRDO,Credo Technology Group Holding Ltd,,43.04 +1.32 (+3.16%),1.32,+3.16%,4.946M,5.844M,7.308B,1434.67,85.92%,
192,BNTX,BioNTech SE,,93.32 +3.03 (+3.36%),3.03,+3.36%,1.223M,832296,22.394B,-,-0.54%,
193,RBRK,"Rubrik, Inc.",,62.39 +1.92 (+3.18%),1.92,+3.18%,1.551M,2.358M,11.84B,-,63.43%,
194,MDGL,"Madrigal Pharmaceuticals, Inc.",,334.60 +10.62 (+3.28%),10.62,+3.28%,257294,404818,7.388B,-,32.11%,
195,SHC,Sotera Health Company,,11.50 +0.37 (+3.32%),0.37,+3.32%,1.09M,1.133M,3.26B,71.88,-3.55%,
196,RSI,"Rush Street Interactive, Inc.",,11.36 +0.37 (+3.37%),0.37,+3.37%,913827,2.069M,2.591B,378.67,60.44%,
197,GSHD,"Goosehead Insurance, Inc",,121.83 +3.76 (+3.18%),3.76,+3.18%,192639,265151,4.572B,105.03,88.04%,
